point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,congestion
0.12,0.1,0.1,0.1,0.11,0.11,0.11,0.12,0.12,0.12,0
0.1,0.1,0.1,0.11,0.11,0.11,0.12,0.12,0.12,0.14,0
0.1,0.1,0.11,0.11,0.11,0.12,0.12,0.12,0.14,0.14,0
0.1,0.11,0.11,0.11,0.12,0.12,0.12,0.14,0.14,0.15,0
0.11,0.11,0.11,0.12,0.12,0.12,0.14,0.14,0.15,0.16,0
0.11,0.11,0.12,0.12,0.12,0.14,0.14,0.15,0.16,0.16,0
0.11,0.12,0.12,0.12,0.14,0.14,0.15,0.16,0.16,0.16,0
0.12,0.12,0.12,0.14,0.14,0.15,0.16,0.16,0.16,0.16,0
0.12,0.12,0.14,0.14,0.15,0.16,0.16,0.16,0.16,0.17,0
0.12,0.14,0.14,0.15,0.16,0.16,0.16,0.16,0.17,0.16,0
0.14,0.14,0.15,0.16,0.16,0.16,0.16,0.17,0.16,0.16,0
0.14,0.15,0.16,0.16,0.16,0.16,0.17,0.16,0.16,0.15,0
0.15,0.16,0.16,0.16,0.16,0.17,0.16,0.16,0.15,0.15,0
0.16,0.16,0.16,0.16,0.17,0.16,0.16,0.15,0.15,0.15,0
0.16,0.16,0.16,0.17,0.16,0.16,0.15,0.15,0.15,0.15,0
0.16,0.16,0.17,0.16,0.16,0.15,0.15,0.15,0.15,0.15,0
0.16,0.17,0.16,0.16,0.15,0.15,0.15,0.15,0.15,0.14,0
0.17,0.16,0.16,0.15,0.15,0.15,0.15,0.15,0.14,0.14,0
0.16,0.16,0.15,0.15,0.15,0.15,0.15,0.14,0.14,0.12,0
0.16,0.15,0.15,0.15,0.15,0.15,0.14,0.14,0.12,0.12,0
0.15,0.15,0.15,0.15,0.15,0.14,0.14,0.12,0.12,0.11,0
0.15,0.15,0.15,0.15,0.14,0.14,0.12,0.12,0.11,0.09,0
0.15,0.15,0.15,0.14,0.14,0.12,0.12,0.11,0.09,0.09,0
0.15,0.15,0.14,0.14,0.12,0.12,0.11,0.09,0.09,0.07,0
0.15,0.14,0.14,0.12,0.12,0.11,0.09,0.09,0.07,0.06,0
0.14,0.14,0.12,0.12,0.11,0.09,0.09,0.07,0.06,0.05,0
0.14,0.12,0.12,0.11,0.09,0.09,0.07,0.06,0.05,0.05,0
0.12,0.12,0.11,0.09,0.09,0.07,0.06,0.05,0.05,0.05,0
0.12,0.11,0.09,0.09,0.07,0.06,0.05,0.05,0.05,0.03,0
0.11,0.09,0.09,0.07,0.06,0.05,0.05,0.05,0.03,0.03,0
0.09,0.09,0.07,0.06,0.05,0.05,0.05,0.03,0.03,0.02,0
0.09,0.07,0.06,0.05,0.05,0.05,0.03,0.03,0.02,0.02,0
0.07,0.06,0.05,0.05,0.05,0.03,0.03,0.02,0.02,0.02,0
0.06,0.05,0.05,0.05,0.03,0.03,0.02,0.02,0.02,0.02,0
0.05,0.05,0.05,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0
0.05,0.05,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.0,0
0.05,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.0,0.0,0
0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.0,0.0,0.0,0
0.03,0.02,0.02,0.02,0.02,0.01,0.0,0.0,0.0,0.0,0
0.02,0.02,0.02,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0
0.02,0.02,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0
0.02,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0
0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.06,0
0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.06,0.07,0
0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.06,0.07,0.09,0
0.0,0.0,0.0,0.01,0.03,0.05,0.06,0.07,0.09,0.11,0
0.0,0.0,0.01,0.03,0.05,0.06,0.07,0.09,0.11,0.13,0
0.0,0.01,0.03,0.05,0.06,0.07,0.09,0.11,0.13,0.15,0
0.01,0.03,0.05,0.06,0.07,0.09,0.11,0.13,0.15,0.17,0
0.03,0.05,0.06,0.07,0.09,0.11,0.13,0.15,0.17,0.18,0
0.05,0.06,0.07,0.09,0.11,0.13,0.15,0.17,0.18,0.18,0
0.06,0.07,0.09,0.11,0.13,0.15,0.17,0.18,0.18,0.19,0
0.07,0.09,0.11,0.13,0.15,0.17,0.18,0.18,0.19,0.2,0
0.09,0.11,0.13,0.15,0.17,0.18,0.18,0.19,0.2,0.2,0
0.11,0.13,0.15,0.17,0.18,0.18,0.19,0.2,0.2,0.21,0
0.13,0.15,0.17,0.18,0.18,0.19,0.2,0.2,0.21,0.21,0
0.15,0.17,0.18,0.18,0.19,0.2,0.2,0.21,0.21,0.22,0
0.17,0.18,0.18,0.19,0.2,0.2,0.21,0.21,0.22,0.22,0
0.18,0.18,0.19,0.2,0.2,0.21,0.21,0.22,0.22,0.22,0
0.18,0.19,0.2,0.2,0.21,0.21,0.22,0.22,0.22,0.21,0
0.19,0.2,0.2,0.21,0.21,0.22,0.22,0.22,0.21,0.19,0
0.2,0.2,0.21,0.21,0.22,0.22,0.22,0.21,0.19,0.19,0
0.2,0.21,0.21,0.22,0.22,0.22,0.21,0.19,0.19,0.19,0
0.21,0.21,0.22,0.22,0.22,0.21,0.19,0.19,0.19,0.18,0
0.21,0.22,0.22,0.22,0.21,0.19,0.19,0.19,0.18,0.17,0
0.22,0.22,0.22,0.21,0.19,0.19,0.19,0.18,0.17,0.16,0
0.22,0.22,0.21,0.19,0.19,0.19,0.18,0.17,0.16,0.16,0
0.22,0.21,0.19,0.19,0.19,0.18,0.17,0.16,0.16,0.14,0
0.21,0.19,0.19,0.19,0.18,0.17,0.16,0.16,0.14,0.12,0
0.19,0.19,0.19,0.18,0.17,0.16,0.16,0.14,0.12,0.11,0
0.19,0.19,0.18,0.17,0.16,0.16,0.14,0.12,0.11,0.11,0
0.19,0.18,0.17,0.16,0.16,0.14,0.12,0.11,0.11,0.12,0
0.18,0.17,0.16,0.16,0.14,0.12,0.11,0.11,0.12,0.12,0
0.17,0.16,0.16,0.14,0.12,0.11,0.11,0.12,0.12,0.14,0
0.16,0.16,0.14,0.12,0.11,0.11,0.12,0.12,0.14,0.14,0
0.16,0.14,0.12,0.11,0.11,0.12,0.12,0.14,0.14,0.14,0
0.14,0.12,0.11,0.11,0.12,0.12,0.14,0.14,0.14,0.14,0
0.12,0.11,0.11,0.12,0.12,0.14,0.14,0.14,0.14,0.14,0
0.11,0.11,0.12,0.12,0.14,0.14,0.14,0.14,0.14,0.14,0
0.11,0.12,0.12,0.14,0.14,0.14,0.14,0.14,0.14,0.17,0
0.12,0.12,0.14,0.14,0.14,0.14,0.14,0.14,0.17,0.18,0
0.12,0.14,0.14,0.14,0.14,0.14,0.14,0.17,0.18,0.17,0
0.14,0.14,0.14,0.14,0.14,0.14,0.17,0.18,0.17,0.18,0
0.14,0.14,0.14,0.14,0.14,0.17,0.18,0.17,0.18,0.17,0
0.14,0.14,0.14,0.14,0.17,0.18,0.17,0.18,0.17,0.17,0
0.14,0.14,0.14,0.17,0.18,0.17,0.18,0.17,0.17,0.17,0
0.14,0.14,0.17,0.18,0.17,0.18,0.17,0.17,0.17,0.15,0
0.14,0.17,0.18,0.17,0.18,0.17,0.17,0.17,0.15,0.16,0
0.17,0.18,0.17,0.18,0.17,0.17,0.17,0.15,0.16,0.15,0
0.18,0.17,0.18,0.17,0.17,0.17,0.15,0.16,0.15,0.15,0
0.17,0.18,0.17,0.17,0.17,0.15,0.16,0.15,0.15,0.15,0
0.18,0.17,0.17,0.17,0.15,0.16,0.15,0.15,0.15,0.13,0
0.17,0.17,0.17,0.15,0.16,0.15,0.15,0.15,0.13,0.12,0
0.17,0.17,0.15,0.16,0.15,0.15,0.15,0.13,0.12,0.1,0
0.17,0.15,0.16,0.15,0.15,0.15,0.13,0.12,0.1,0.1,0
0.15,0.16,0.15,0.15,0.15,0.13,0.12,0.1,0.1,0.09,0
0.16,0.15,0.15,0.15,0.13,0.12,0.1,0.1,0.09,0.09,0
0.15,0.15,0.15,0.13,0.12,0.1,0.1,0.09,0.09,0.08,0
0.15,0.15,0.13,0.12,0.1,0.1,0.09,0.09,0.08,0.08,0
0.15,0.13,0.12,0.1,0.1,0.09,0.09,0.08,0.08,0.05,0
0.13,0.12,0.1,0.1,0.09,0.09,0.08,0.08,0.05,0.04,0
0.12,0.1,0.1,0.09,0.09,0.08,0.08,0.05,0.04,0.03,0
0.1,0.1,0.09,0.09,0.08,0.08,0.05,0.04,0.03,0.02,0
0.1,0.09,0.09,0.08,0.08,0.05,0.04,0.03,0.02,0.02,0
0.09,0.09,0.08,0.08,0.05,0.04,0.03,0.02,0.02,0.01,0
0.09,0.08,0.08,0.05,0.04,0.03,0.02,0.02,0.01,0.01,0
0.08,0.08,0.05,0.04,0.03,0.02,0.02,0.01,0.01,0.01,0
0.08,0.05,0.04,0.03,0.02,0.02,0.01,0.01,0.01,0.0,0
0.05,0.04,0.03,0.02,0.02,0.01,0.01,0.01,0.0,0.0,0
0.04,0.03,0.02,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0
0.03,0.02,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0
0.02,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0
0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0
0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.03,0
0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.03,0.06,0
0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.03,0.06,0.07,0
0.0,0.0,0.0,0.0,0.01,0.03,0.03,0.06,0.07,0.09,0
0.0,0.0,0.0,0.01,0.03,0.03,0.06,0.07,0.09,0.1,0
0.0,0.0,0.01,0.03,0.03,0.06,0.07,0.09,0.1,0.12,0
0.0,0.01,0.03,0.03,0.06,0.07,0.09,0.1,0.12,0.13,0
0.01,0.03,0.03,0.06,0.07,0.09,0.1,0.12,0.13,0.15,0
0.03,0.03,0.06,0.07,0.09,0.1,0.12,0.13,0.15,0.16,0
0.03,0.06,0.07,0.09,0.1,0.12,0.13,0.15,0.16,0.16,0
0.06,0.07,0.09,0.1,0.12,0.13,0.15,0.16,0.16,0.16,0
0.07,0.09,0.1,0.12,0.13,0.15,0.16,0.16,0.16,0.18,0
0.09,0.1,0.12,0.13,0.15,0.16,0.16,0.16,0.18,0.19,0
0.1,0.12,0.13,0.15,0.16,0.16,0.16,0.18,0.19,0.2,0
0.12,0.13,0.15,0.16,0.16,0.16,0.18,0.19,0.2,0.21,0
0.13,0.15,0.16,0.16,0.16,0.18,0.19,0.2,0.21,0.21,0
0.15,0.16,0.16,0.16,0.18,0.19,0.2,0.21,0.21,0.22,0
0.16,0.16,0.16,0.18,0.19,0.2,0.21,0.21,0.22,0.22,0
0.16,0.16,0.18,0.19,0.2,0.21,0.21,0.22,0.22,0.22,0
0.16,0.18,0.19,0.2,0.21,0.21,0.22,0.22,0.22,0.2,0
0.18,0.19,0.2,0.21,0.21,0.22,0.22,0.22,0.2,0.2,0
0.19,0.2,0.21,0.21,0.22,0.22,0.22,0.2,0.2,0.18,0
0.2,0.21,0.21,0.22,0.22,0.22,0.2,0.2,0.18,0.19,0
0.21,0.21,0.22,0.22,0.22,0.2,0.2,0.18,0.19,0.17,0
0.21,0.22,0.22,0.22,0.2,0.2,0.18,0.19,0.17,0.17,0
0.22,0.22,0.22,0.2,0.2,0.18,0.19,0.17,0.17,0.15,0
0.22,0.22,0.2,0.2,0.18,0.19,0.17,0.17,0.15,0.14,0
0.22,0.2,0.2,0.18,0.19,0.17,0.17,0.15,0.14,0.13,0
0.2,0.2,0.18,0.19,0.17,0.17,0.15,0.14,0.13,0.14,0
0.2,0.18,0.19,0.17,0.17,0.15,0.14,0.13,0.14,0.15,0
0.18,0.19,0.17,0.17,0.15,0.14,0.13,0.14,0.15,0.14,0
0.19,0.17,0.17,0.15,0.14,0.13,0.14,0.15,0.14,0.14,0
0.17,0.17,0.15,0.14,0.13,0.14,0.15,0.14,0.14,0.13,0
0.17,0.15,0.14,0.13,0.14,0.15,0.14,0.14,0.13,0.14,0
0.15,0.14,0.13,0.14,0.15,0.14,0.14,0.13,0.14,0.14,0
0.14,0.13,0.14,0.15,0.14,0.14,0.13,0.14,0.14,0.14,0
0.13,0.14,0.15,0.14,0.14,0.13,0.14,0.14,0.14,0.14,0
0.14,0.15,0.14,0.14,0.13,0.14,0.14,0.14,0.14,0.13,0
0.15,0.14,0.14,0.13,0.14,0.14,0.14,0.14,0.13,0.14,0
0.14,0.14,0.13,0.14,0.14,0.14,0.14,0.13,0.14,0.15,0
0.14,0.13,0.14,0.14,0.14,0.14,0.13,0.14,0.15,0.17,0
0.13,0.14,0.14,0.14,0.14,0.13,0.14,0.15,0.17,0.17,0
0.14,0.14,0.14,0.14,0.13,0.14,0.15,0.17,0.17,0.15,0
0.14,0.14,0.14,0.13,0.14,0.15,0.17,0.17,0.15,0.15,0
0.14,0.14,0.13,0.14,0.15,0.17,0.17,0.15,0.15,0.16,0
0.14,0.13,0.14,0.15,0.17,0.17,0.15,0.15,0.16,0.17,0
0.13,0.14,0.15,0.17,0.17,0.15,0.15,0.16,0.17,0.17,0
0.14,0.15,0.17,0.17,0.15,0.15,0.16,0.17,0.17,0.16,0
0.15,0.17,0.17,0.15,0.15,0.16,0.17,0.17,0.16,0.15,0
0.17,0.17,0.15,0.15,0.16,0.17,0.17,0.16,0.15,0.14,0
0.17,0.15,0.15,0.16,0.17,0.17,0.16,0.15,0.14,0.14,0
0.15,0.15,0.16,0.17,0.17,0.16,0.15,0.14,0.14,0.13,0
0.15,0.16,0.17,0.17,0.16,0.15,0.14,0.14,0.13,0.12,0
0.16,0.17,0.17,0.16,0.15,0.14,0.14,0.13,0.12,0.11,0
0.17,0.17,0.16,0.15,0.14,0.14,0.13,0.12,0.11,0.1,0
0.17,0.16,0.15,0.14,0.14,0.13,0.12,0.11,0.1,0.09,0
0.16,0.15,0.14,0.14,0.13,0.12,0.11,0.1,0.09,0.09,0
0.15,0.14,0.14,0.13,0.12,0.11,0.1,0.09,0.09,0.09,0
0.14,0.14,0.13,0.12,0.11,0.1,0.09,0.09,0.09,0.08,0
0.14,0.13,0.12,0.11,0.1,0.09,0.09,0.09,0.08,0.07,0
0.13,0.12,0.11,0.1,0.09,0.09,0.09,0.08,0.07,0.04,0
0.12,0.11,0.1,0.09,0.09,0.09,0.08,0.07,0.04,0.04,0
0.11,0.1,0.09,0.09,0.09,0.08,0.07,0.04,0.04,0.04,0
0.1,0.09,0.09,0.09,0.08,0.07,0.04,0.04,0.04,0.04,0
0.09,0.09,0.09,0.08,0.07,0.04,0.04,0.04,0.04,0.01,0
0.09,0.09,0.08,0.07,0.04,0.04,0.04,0.04,0.01,0.0,0
0.09,0.08,0.07,0.04,0.04,0.04,0.04,0.01,0.0,0.0,0
0.08,0.07,0.04,0.04,0.04,0.04,0.01,0.0,0.0,0.0,0
0.07,0.04,0.04,0.04,0.04,0.01,0.0,0.0,0.0,0.0,0
0.04,0.04,0.04,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0
0.04,0.04,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0
0.04,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.06,0.07,0
0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.06,0.07,0.09,0
0.0,0.0,0.0,0.0,0.01,0.03,0.06,0.07,0.09,0.1,0
0.0,0.0,0.0,0.01,0.03,0.06,0.07,0.09,0.1,0.11,0
0.0,0.0,0.01,0.03,0.06,0.07,0.09,0.1,0.11,0.13,0
0.0,0.01,0.03,0.06,0.07,0.09,0.1,0.11,0.13,0.15,0
0.01,0.03,0.06,0.07,0.09,0.1,0.11,0.13,0.15,0.18,0
0.03,0.06,0.07,0.09,0.1,0.11,0.13,0.15,0.18,0.19,0
0.06,0.07,0.09,0.1,0.11,0.13,0.15,0.18,0.19,0.2,0
0.07,0.09,0.1,0.11,0.13,0.15,0.18,0.19,0.2,0.21,0
0.09,0.1,0.11,0.13,0.15,0.18,0.19,0.2,0.21,0.21,0
0.1,0.11,0.13,0.15,0.18,0.19,0.2,0.21,0.21,0.21,0
0.11,0.13,0.15,0.18,0.19,0.2,0.21,0.21,0.21,0.22,0
0.13,0.15,0.18,0.19,0.2,0.21,0.21,0.21,0.22,0.22,0
0.15,0.18,0.19,0.2,0.21,0.21,0.21,0.22,0.22,0.22,0
0.18,0.19,0.2,0.21,0.21,0.21,0.22,0.22,0.22,0.23,0
0.19,0.2,0.21,0.21,0.21,0.22,0.22,0.22,0.23,0.23,0
0.2,0.21,0.21,0.21,0.22,0.22,0.22,0.23,0.23,0.22,0
0.21,0.21,0.21,0.22,0.22,0.22,0.23,0.23,0.22,0.21,0
0.21,0.21,0.22,0.22,0.22,0.23,0.23,0.22,0.21,0.19,0
0.21,0.22,0.22,0.22,0.23,0.23,0.22,0.21,0.19,0.18,0
0.22,0.22,0.22,0.23,0.23,0.22,0.21,0.19,0.18,0.18,0
0.22,0.22,0.23,0.23,0.22,0.21,0.19,0.18,0.18,0.18,0
0.22,0.23,0.23,0.22,0.21,0.19,0.18,0.18,0.18,0.17,0
0.23,0.23,0.22,0.21,0.19,0.18,0.18,0.18,0.17,0.16,0
0.23,0.22,0.21,0.19,0.18,0.18,0.18,0.17,0.16,0.14,0
0.22,0.21,0.19,0.18,0.18,0.18,0.17,0.16,0.14,0.12,0
0.21,0.19,0.18,0.18,0.18,0.17,0.16,0.14,0.12,0.11,0
0.19,0.18,0.18,0.18,0.17,0.16,0.14,0.12,0.11,0.11,0
0.18,0.18,0.18,0.17,0.16,0.14,0.12,0.11,0.11,0.1,0
0.18,0.18,0.17,0.16,0.14,0.12,0.11,0.11,0.1,0.1,0
0.18,0.17,0.16,0.14,0.12,0.11,0.11,0.1,0.1,0.11,0
0.17,0.16,0.14,0.12,0.11,0.11,0.1,0.1,0.11,0.12,0
0.16,0.14,0.12,0.11,0.11,0.1,0.1,0.11,0.12,0.12,0
0.14,0.12,0.11,0.11,0.1,0.1,0.11,0.12,0.12,0.12,0
0.12,0.11,0.11,0.1,0.1,0.11,0.12,0.12,0.12,0.14,0
0.11,0.11,0.1,0.1,0.11,0.12,0.12,0.12,0.14,0.16,0
0.11,0.1,0.1,0.11,0.12,0.12,0.12,0.14,0.16,0.17,0
0.1,0.1,0.11,0.12,0.12,0.12,0.14,0.16,0.17,0.16,0
0.1,0.11,0.12,0.12,0.12,0.14,0.16,0.17,0.16,0.16,0
0.11,0.12,0.12,0.12,0.14,0.16,0.17,0.16,0.16,0.15,0
0.12,0.12,0.12,0.14,0.16,0.17,0.16,0.16,0.15,0.16,0
0.12,0.12,0.14,0.16,0.17,0.16,0.16,0.15,0.16,0.15,0
0.12,0.14,0.16,0.17,0.16,0.16,0.15,0.16,0.15,0.15,0
0.14,0.16,0.17,0.16,0.16,0.15,0.16,0.15,0.15,0.15,0
0.16,0.17,0.16,0.16,0.15,0.16,0.15,0.15,0.15,0.14,0
0.17,0.16,0.16,0.15,0.16,0.15,0.15,0.15,0.14,0.15,0
0.16,0.16,0.15,0.16,0.15,0.15,0.15,0.14,0.15,0.15,0
0.16,0.15,0.16,0.15,0.15,0.15,0.14,0.15,0.15,0.14,0
0.15,0.16,0.15,0.15,0.15,0.14,0.15,0.15,0.14,0.14,0
0.16,0.15,0.15,0.15,0.14,0.15,0.15,0.14,0.14,0.13,0
0.15,0.15,0.15,0.14,0.15,0.15,0.14,0.14,0.13,0.12,0
0.15,0.15,0.14,0.15,0.15,0.14,0.14,0.13,0.12,0.1,0
0.15,0.14,0.15,0.15,0.14,0.14,0.13,0.12,0.1,0.1,0
0.14,0.15,0.15,0.14,0.14,0.13,0.12,0.1,0.1,0.1,0
0.15,0.15,0.14,0.14,0.13,0.12,0.1,0.1,0.1,0.07,0
0.15,0.14,0.14,0.13,0.12,0.1,0.1,0.1,0.07,0.05,0
0.14,0.14,0.13,0.12,0.1,0.1,0.1,0.07,0.05,0.04,0
0.14,0.13,0.12,0.1,0.1,0.1,0.07,0.05,0.04,0.04,0
0.13,0.12,0.1,0.1,0.1,0.07,0.05,0.04,0.04,0.04,0
0.12,0.1,0.1,0.1,0.07,0.05,0.04,0.04,0.04,0.03,0
0.1,0.1,0.1,0.07,0.05,0.04,0.04,0.04,0.03,0.02,0
0.1,0.1,0.07,0.05,0.04,0.04,0.04,0.03,0.02,0.02,0
0.1,0.07,0.05,0.04,0.04,0.04,0.03,0.02,0.02,0.02,0
0.07,0.05,0.04,0.04,0.04,0.03,0.02,0.02,0.02,0.01,0
0.05,0.04,0.04,0.04,0.03,0.02,0.02,0.02,0.01,0.01,0
0.04,0.04,0.04,0.03,0.02,0.02,0.02,0.01,0.01,0.0,0
0.04,0.04,0.03,0.02,0.02,0.02,0.01,0.01,0.0,0.0,0
0.04,0.03,0.02,0.02,0.02,0.01,0.01,0.0,0.0,0.0,0
0.03,0.02,0.02,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0
0.02,0.02,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0
0.02,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0
0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0
0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.07,0
0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.07,0.09,0
0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.07,0.09,0.11,0
0.0,0.0,0.0,0.01,0.03,0.05,0.07,0.09,0.11,0.13,0
0.0,0.0,0.01,0.03,0.05,0.07,0.09,0.11,0.13,0.16,0
0.0,0.01,0.03,0.05,0.07,0.09,0.11,0.13,0.16,0.18,0
0.01,0.03,0.05,0.07,0.09,0.11,0.13,0.16,0.18,0.19,0
0.03,0.05,0.07,0.09,0.11,0.13,0.16,0.18,0.19,0.19,0
0.05,0.07,0.09,0.11,0.13,0.16,0.18,0.19,0.19,0.19,0
0.07,0.09,0.11,0.13,0.16,0.18,0.19,0.19,0.19,0.19,0
0.09,0.11,0.13,0.16,0.18,0.19,0.19,0.19,0.19,0.2,0
0.11,0.13,0.16,0.18,0.19,0.19,0.19,0.19,0.2,0.21,0
0.13,0.16,0.18,0.19,0.19,0.19,0.19,0.2,0.21,0.21,0
0.16,0.18,0.19,0.19,0.19,0.19,0.2,0.21,0.21,0.22,0
0.18,0.19,0.19,0.19,0.19,0.2,0.21,0.21,0.22,0.22,0
0.19,0.19,0.19,0.19,0.2,0.21,0.21,0.22,0.22,0.23,0
0.19,0.19,0.19,0.2,0.21,0.21,0.22,0.22,0.23,0.23,0
0.19,0.19,0.2,0.21,0.21,0.22,0.22,0.23,0.23,0.22,0
0.19,0.2,0.21,0.21,0.22,0.22,0.23,0.23,0.22,0.21,0
0.2,0.21,0.21,0.22,0.22,0.23,0.23,0.22,0.21,0.19,0
0.21,0.21,0.22,0.22,0.23,0.23,0.22,0.21,0.19,0.19,0
0.21,0.22,0.22,0.23,0.23,0.22,0.21,0.19,0.19,0.17,0
0.22,0.22,0.23,0.23,0.22,0.21,0.19,0.19,0.17,0.16,0
0.22,0.23,0.23,0.22,0.21,0.19,0.19,0.17,0.16,0.14,0
0.23,0.23,0.22,0.21,0.19,0.19,0.17,0.16,0.14,0.13,0
0.23,0.22,0.21,0.19,0.19,0.17,0.16,0.14,0.13,0.12,0
0.22,0.21,0.19,0.19,0.17,0.16,0.14,0.13,0.12,0.12,0
0.21,0.19,0.19,0.17,0.16,0.14,0.13,0.12,0.12,0.12,0
0.19,0.19,0.17,0.16,0.14,0.13,0.12,0.12,0.12,0.11,0
0.19,0.17,0.16,0.14,0.13,0.12,0.12,0.12,0.11,0.12,0
0.17,0.16,0.14,0.13,0.12,0.12,0.12,0.11,0.12,0.14,0
0.16,0.14,0.13,0.12,0.12,0.12,0.11,0.12,0.14,0.15,0
0.14,0.13,0.12,0.12,0.12,0.11,0.12,0.14,0.15,0.16,0
0.13,0.12,0.12,0.12,0.11,0.12,0.14,0.15,0.16,0.16,0
0.12,0.12,0.12,0.11,0.12,0.14,0.15,0.16,0.16,0.16,0
0.12,0.12,0.11,0.12,0.14,0.15,0.16,0.16,0.16,0.16,0
